fp,date,title,summary,source,url,sentimentscore,sentimentmagnitude,sentimentlabel,impact,category,mat_reason,cached_at
dbe9c6c80d1dcc1866480c91178b41602d6f75cf,2025-11-04,【速報】任天堂「Ｓｗｉｔｃｈ２」の販売が絶好調 全世界での累計販売台数が「１０３６万台」に（関西テレビ） - Yahoo!ニュース,,,https://news.google.com/rss/articles/CBMif0FVX3lxTE5EN0tlSlhoLTBFLTdxcGJOMmlsY3Rva1FnSUh0SjNuaTVIUU4xV0lGN2wyMDM0WElZYzZ2Qm5XZEZTbWV0Zi1OZl8wck1CVmU3dktKb1hhRDdhLXFKNE02QkQxcXA2WUdUVXlmVjZ0SnotTEtTOWs5c0xTVWN4djA?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:27:42
9267ea11056f7e5649c4584850f6f95a8a8e0de9,2025-11-04,「スイッチ2」の世界販売台数が発売わずか4カ月で1000万台突破 任天堂発表（京都新聞） - Yahoo!ニュース,,,https://news.google.com/rss/articles/CBMif0FVX3lxTE1vOGRFS2pvMWhqR29tTm8xWXlscmhhYWp0VXBtZHBrM0JZeDRlZEdlenFjT2Vxa3VLOUNUd3FYS0Z0ZXBKT1d5VzRTSDNZdElvX1c1MFpoVUt4VDA5R0pHNWJORU91N3ZEbElRak00b1dPZXRBdFFsbUhGMW1xWnc?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:27:43
47abe004ef3511f165db90c681e38a9579a462fe,2025-11-04,任天堂の決算説明資料より…Switch 2は9月末までの約4ヵ月間で累計販売台数1000万台を突破 通期の予想販売数量は1900万台に上方修正 - gamebiz【ゲームビズ】,,,https://news.google.com/rss/articles/CBMiREFVX3lxTE1aeHNTeGs1aWVpQWZnWTVsOVluUk12RldsTDlNWU55Ui1SdnVLMDRPVzhBUjk2SUItdzdYLWdha0hqazJy?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:27:45
3847ace0df3a1573b9f111a455407996f31f1d6a,2025-11-04,「Switch 2」、4カ月で販売台数1000万台突破──任天堂が決算発表 増収増益＆業績予想も上方修正 - ITmedia,,,https://news.google.com/rss/articles/CBMibEFVX3lxTFAwSkZIeVRwajNhTWg0SU5DSnI0bUZyeWs4NHh5SzR3VkRyYzVFWlBhdnlBdjFzSFM5TXA4anNrZ2F1aEItMFFhS3dtQ1RJcUxHOG9pd3AzZDJGcUpCVXhZRGtEeFEteUVuenVzeA?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:27:47
bec0bdf1317e662256436da453087ad0f4fe6913,2025-11-04,任天堂、業績予想を上方修正…売上高は1兆9000億円→2兆2500億円に Switch2好調などで - オタク総研,,,https://news.google.com/rss/articles/CBMiS0FVX3lxTE54amQxb1NVZTY2aHRMNXI2ZWxrNWFFaDhNU3dZbDZMdUJmYXUzTll5Qm5YZ3BTcGZTUzE4SUtkbmhqNVJoY05VbFpBUQ?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:27:48
64ae1211d2ee59e7283e0bd45039c3bfec725e57,2025-11-04,決算:任天堂、Switch2の販売計画1900万台に上方修正 26年3月期 - 日本経済新聞,,,https://news.google.com/rss/articles/CBMibEFVX3lxTE42b3FSckpvRVZCSW93Z2JrVWJ4MlROZVZUNDBiZjJXZk9zcHBBSi02MDFYSnRqNTNfczVRTUt4bzh0Z3BmZmxwR1ZJTHFIODFaZVZENVdWY3JNZXdqSXF2dEJHSnA3N09scnZNRA?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:27:49
3c761ab207b3f7e344c1113194d7e2e3ce3fb3cb,2025-11-04,任天堂、未定としていた2026年3月期の中間配当を1株当たり42円に決定 配当方針を変更して期末配当予想は1株当たり139円に - gamebiz【ゲームビズ】,,,https://news.google.com/rss/articles/CBMiREFVX3lxTFBEZG1YZVhoTTd1V3RsM0Q5TWtJZVd2TURpdGNBbnZCOEUwQmJ4d1ZYUG5RLXJBQmFQQWhnc2xXYk1ESXc1?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:27:51
921112dfb8af4622b3bd7daef20ff57651f8ab30,2025-11-04,"任天堂、「Switch2」販売数1,000万台突破。売上好調で増収増益、通期予想も上方修正へ - GAME Watch",,,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5iQXNycXNGX1FXd2pDR2tRaXRRSFFvUmxBQzQxc3BJN2pkbXh3RjZCTkY0SXZGU1dhcGlUTnliRks4NWtpdTFGSkZxMXByaHhpX0dhbXRmSnRlcEp3WGdRcDZUQUFEUQ?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:27:52
4eaedca7faeb64d43a3d18d96ca3f18076be798b,2025-11-04,【任天堂決算】Switch2ソフトの販売本数が2062万本を記録。本体販売数1036万に対して『マリカ ワールド』は本体セットも含めて957万本、Switch2所持者の約9割がプレイ - ファミ通,,,https://news.google.com/rss/articles/CBMiV0FVX3lxTE5qRHh5NGxyWGJlMkdBcl9YOTZGdEFKLW05LVluVmlTSlU4b1FVMERSUWs3Yi16dEsxN290ckxqVWQ0bHQxQWp1UUQ4Wk05UmE2elVhRzJpWQ?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:27:54
5cd658418d85fe997d46afb614e64401828f7b40,2025-11-04,任天堂、通期利益を上方修正 - OANDA,,,https://news.google.com/rss/articles/CBMidkFVX3lxTE5fRFV5ZUk4Z2xRZ3d1clhoa2QwSWg1aVJzcGY5Q2ZXaFlZU211RUp6eUM5VGlEMEtYOHR2dEg3Tms5alZfQ2RCUUhnM1VCWVlXdWF2QkEyVmtoRjAtZ2pLbk5TTnJjLWw4S2FUZjgxbGFxSV9WY0E?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:27:56
fe4518509ab5925129b39e1b1f983e9d0bf7396a,2025-11-04,Nintendo Switch 2、発売4カ月で1036万台突破 任天堂業績予想を大幅上方修正 - X,,,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1jaGJHMGlVdGNuMVpkcWUxbEg2SjdXcDhlZXpzQ1JZUlUxZ3RQdzBvUW5aN3NYNlZ5U2o1OWRBRTdmNjBvYWdPM2I3eGJLdUJuVk9rMVdZcw?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:27:57
2b6c4fd3438025adaafa9aba26af5907330049f7,2025-11-04,任天堂『Switch 2』販売好調！累計1036万台突破「順調に販売を伸ばしました」（オリコン） - Yahoo!ニュース,,,https://news.google.com/rss/articles/CBMif0FVX3lxTFAySFZfS2ZKTkhVWndVM2t0eGg3RjhxMjBmMlV5bnlMaEg2ZGZEQ0t5Mm01TWt3Y1U0N3dfZFU1YUFfVEczRTFqTi0wdEJqN3kzWU5VMzdnREJncUJleVd3Vk94cXVKRGh2RUEwanZRaW9WN1VTSUhQM2RpbWNobFE?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:27:59
5e2507a1f09ce245e19186c15e362827265da3ab,2025-11-04,任天堂の70.9％高は、過去最高のフランチャイズ・セールスの勢いを受けて正当化されたものなのか？ - simplywall.st,,,https://news.google.com/rss/articles/CBMikAFBVV95cUxPcFlpRFBhZVdmdXFid3FwZWtUT0xsbmhieEtnV3hDbjYwVUxQTXliX0lEc0h1S0l2SHllS0Z5dmViU1NHaW93dGRxNjFoQmxLYjZfN3lGZVlpLURNM1JSX3pwSnlXOVZrWGNNUkp0TUx1YnMxOWZFYW9NaEEydDRKb1FKWUFDeEJXaUhRWUlUS0bSAZYBQVVfeXFMTnJ5OG9kcU9iMFhpWUR1S1U2NW5WZjZ1cWxGTHhfa0N0WVRQN3BtNnprSzBmYjl6Yy1pS05CQm1EYnpIbUYxOUg4OGNUMkMtd1BTcnU4cjVYRHV1UENjS3hORWxiS1lLNV8yM0VWSTdoWF9GSVczQ085TXo5WHJuOVFiamFFNUZYWDJUeVgwcUk3V3FVajJR?oc=5,0.3,0.4,positive,0.5,industry_general,"The article discusses whether Nintendo's 70.9% stock increase is justified based on franchise sales performance. This directly relates to Nintendo's business and could potentially influence investor sentiment and stock price, although it is an analysis rather than a specific announcement. The mention of 'franchise sales' suggests the discussion centers around key first-party titles.",2025-11-10 09:28:02
ef0e2abc2d01cd86261d4443866992edce6ef9a2,2025-11-04,任天堂、業績予想を上方修正 スイッチ2計画を1900万台に引き上げ - Reuters,,,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQSUNJSzA3QmE2RnR6czFpMlB1WEVQNF9EU1YyVTlGX0R5RWpDOWJ4NGRaYUtPUnBzVTNtMlo3a3I5SVdyc2piQUZ1cTQtNHRSY0tKc2VhY2hoeGdubFNlRXNTVnNxdmN5VzAyNUJSNG80dlZvcmpxblVkRkl0eUtrYlNHbTBEamdIcnQ4?oc=5,0.7,0.6,positive,0.9,guidance,"The text states that Nintendo is raising its earnings forecast and increasing Switch 2 production plans to 19 million units. This is a significant update to guidance and hardware roadmap, which is highly likely to move the stock.",2025-11-10 09:28:04
ab04ab9ad0ec82b410dab45e82a2c04a150bdd39,2025-11-04,日本のゲームメーカー任天堂、ヒットマシン「Switch 2」の売上と利益が急拡大と発表 - arabnews.jp,,,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE10OXdpZXlYR3lUUjQyYTlrdUg3TUFJUkNRV0RpUU1zRlpVb3lvTEVXUkdQUndmVjFOV1FhVjJfZ3pUV1o1RjA4dGJTYnMwWUplMDdXTl8wNjdMWG81ZEl0NFJoeGdIcUE?oc=5,0.7,0.6,positive,0.7,hardware,The text discusses the Nintendo 'Switch 2' and its impact on sales and profits. A new hardware release from Nintendo is highly material and likely to move the stock.,2025-11-10 09:28:07
3fcf88210bad1b63f76a4075cfe0739cead8d78f,2025-11-04,任天堂、売上高２兆円超 「スイッチ２」も上方修正―２６年３月期 - 時事ドットコム,,,https://news.google.com/rss/articles/CBMiY0FVX3lxTE54d2ZzdXJuR3ZETFBHSVlBRUhYdE1TMkppOGdlZUkwSndRUEQ5M1VnSHJlM2c4UmhBaHg2R3Vtb2JZdEE5TnAxcE9ockNiaXdGajF4bW81c2xyeE5vTGQ5OHVpaw?oc=5,0.7,0.6,positive,0.7,guidance,"The title explicitly mentions Nintendo's revenue exceeding 2 trillion yen and an upward revision of the forecast for the next generation console ('Switch 2') for the fiscal year ending March 2026. This is directly related to guidance and future hardware roadmap, and likely to move the stock.",2025-11-10 09:28:10
225a2b5af787f713691e23ab60ff460e89d04989,2025-11-04,任天堂「Switch 2」1000万台突破 今期だけで1900万台販売の見通し - ASCII.jp,,,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5aSnlYM200ekhsdjZ4RUJpQnc1OTEzSTJKWnJsbnBOQ3htNTBMVUFiRXZTcU53Z1BIMnFYWGpUYlY2V2V6X0Izbmp1Q2l1UDNWbFZnVQ?oc=5,0.7,0.8,positive,0.7,hardware,"The article discusses projected sales figures for the next generation Nintendo Switch console, potentially called the Switch 2. Reported sales numbers and forecasts for new hardware are material and could significantly impact the stock price.",2025-11-10 09:28:13
83f64e7f34ee43599f4dc46d4a8aa8ea354d1fe5,2025-11-04,任天堂「スイッチ2」1900万台に引き上げ 業績予想も上方修正 - 毎日新聞,,,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9qWmRYTzFPcG9yclYtRDBiMm9wYWE5aDA3bTYzTmQ3aGE5SVZwTVBnY0xLS0dNVzBTODZXVGlIcHNEWk5zcmU3VTEtNEtxTjk2Z3RZTFE5eDVPLWk0eEppRjc2QUN3OHM4?oc=5,0.7,0.8,positive,0.8,hardware,This article discusses Nintendo increasing production of the Switch 2 to 19 million units and revising upward its earnings forecast. This is highly relevant to Nintendo's stock as it involves a new hardware revision and has a direct impact on financial performance.,2025-11-10 09:28:15
607547083ddabd74fd40dead523adb9791b8c3d2,2025-11-04,任天堂、スイッチ2販売予想1900万台に引き上げ 年内2千万台超えの可能性もなお不足（産経新聞） - Yahoo!ニュース,,,https://news.google.com/rss/articles/CBMif0FVX3lxTFBGNC1HOGIzUDd4OUtlcWw3c3pNZ0pxc2JQNllSREpVS1FqZXN2czZYQkM2SVRwcEdhZGpId25NbFRDb2RJNWNUVk9Gc1FrZWZjUzZGb1psVU90UzFJM2lMUW0zMEp6Qk1NdWY4WmdZbXd0X3doQV9TQlFNcHZmYlE?oc=5,0.7,0.7,positive,0.7,hardware,"The news directly mentions Nintendo and its Switch 2 (likely referring to next-generation console) sales forecast being raised to 19 million units, with a potential to exceed 20 million by year-end. This is material as it directly relates to Nintendo's hardware sales projections and potential revenue. It also indicates supply constraints are still an issue. It will likely move the stock price.",2025-11-10 09:28:18
f5ba71eda3da4f431ddd9477da0f36631608e937,2025-11-04,【任天堂決算】Switch2の売れ行きが好調で売上高は前年同期比110.1%増の1兆995億円に。Switch2ソフトとSwitchソフトも順調な販売動向 - ファミ通,,,https://news.google.com/rss/articles/CBMiV0FVX3lxTE81Zk5nR0JzSEpMS3lkZldQX0tBSXpmWXB5LTJVT3FLSnBqSzhJOHBhcWFwVy1KM29QN2Flb0lrOXNKbERDMFk1MWVGYlFjWGZHWTUxa1pnUQ?oc=5,0.0,0.5,neutral,0.7,hardware,"The text explicitly discusses Nintendo's financial results, mentioning Switch 2 sales and revenue growth.  Performance of new hardware and software is highly relevant to the stock price.",2025-11-10 09:28:21
9281b85adabe3f2fc08b55834df3d470d2d2c13a,2025-11-04,【Switch2】ニンテンドースイッチ2の最新情報まとめ - GameWith,,,https://news.google.com/rss/articles/CBMiQ0FVX3lxTFA2TXBZbVFtMFpIdU9lbEktZ1ZwR3FxV3lJYl80T1pyVGZ1VkNrVm5WY0kwWVI1V1FNS2NOZEpjeEpMZ2c?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:23
44cd6d46be279a8209b2082ed0fa4a1d4861c112,2025-11-04,『マリオカート ワールド』販売本数は957万本。『ドンキーコング バナンザ』は349万本。任天堂決算資料が公開 - 電撃オンライン,,,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5Zb0I3bGU3SzFIeEVEaTJWWEZhaW5Wc0xhaDBHWUxYd1lSbHpxOEZaT3NNZlRFQ01LUTlSR0psN0dXVjZmN3N1b2dRVFlHUnBHNW8zNVhzQUdndw?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:24
5d3892f594f3b8a1ce529680c1bf103a1523aac0,2025-11-04,Nintendo Switch 2の販売台数が1000万台超えを記録。本日発表の任天堂決算は増収増益を記録し，通期予想も上方修正 - 4Gamer.net,,,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1EYWdZWE83bmtnaEllbExGYVZQd1VkOFRUVlV6WlBibmJfZTZqeURyRFVTWGNkTkJkNEQzRncxck1kaUpSSnVvSGpRZkpfWkpoQTQwZ0I1YzJwRWV5ZUtQd25XVQ?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:26
e7fa106e0dd9dc71ce55a4c969655ca4e2db0f06,2025-11-04,任天堂、Switch2世界販売1900万台に上積み 利益拡大はソフト次第 - 日本経済新聞,,,https://news.google.com/rss/articles/CBMibEFVX3lxTE9JY2xTcEp4NW1ZNllUckxxTS1WUDV3N3VpY2gwT01xbndDTHFEeElHc2FNQ0dha1pwbUlMNkF3ekEteUlPRTZhZ1BjWkN3bEVrUmcyT2M3a0x6dk1QeHcwWE1OeXVHaVp2RmxqYg?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:28
de711ec12f534b959cab3173b1fcbc3f55231f28,2025-11-04,【福岡市博多区】任天堂直営オフィシャルストアがJR博多駅直結・JR博多シティに11月14日オープン！（hideko） - エキスパート - Yahoo!ニュース,,,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOQjJIUmpXazB2cFVWR2NJNDdYc1loSGtiZGIxd3AycnNLTGlIMkhCWS1UTk4zQVJjd1pYaDJMMVFGUzhFVkZLV1NFQXNPUVRRQi1UNHJLLU1FY2dXTGFZMUhUbUhvRTZwbU1jeGVwQzgxYmR5VUZuN3dWY1Y5enFJVk4tM1ctUG5j?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:29
b6598ea43820f7389b46f94ac9b5362c9d2cf5e3,2025-11-04,"Nintendo Switch 2 発売から約4か月で1,000万台突破 - Nintendo DREAM WEB",,,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9reHhuY1pjUHRkbF85QlVCMDFfdmdBNlRidmZmVk9CeXVKSFZfSDItMDlRYUN4M0ZDNGd3T0RhRzNUZTBnOUhjU3dYTHI2WkVUdVNobVJR?oc=5,0.0,0.5,neutral,0.8,hardware,"Reports of Nintendo Switch 2 unit sales exceeding 10 million within 4 months of launch would be significant hardware news, indicating strong initial demand. This has the potential to positively impact the stock.",2025-11-10 09:28:31
4cf1a1f5be941421436b00f0796cbf95d94a8eb2,2025-11-04,スイッチ2販売計画↑ 任天堂 純利益を上方修正 - テレ東BIZ,,,https://news.google.com/rss/articles/CBMiXkFVX3lxTE5iSTk3LUk1bHUwWWk3MF9ZOW1uUHY0U1gwY09Hem1qNTNoa2p6OFRGa1hSUV9VaFoyVlJaOWJkSFNUZk13VUExd3FTX1c1SG5CM1dodm5oQkY0QWdEX3c?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:33
3e34f76edb6d7d252d0dcf710f4a5e353621255f,2025-11-05,４日のＰＴＳ注目ポイント＝日精工、任天堂、ＪＲ西日本など 速報 - kabushiki.jp,,,https://news.google.com/rss/articles/CBMiR0FVX3lxTE5YWXNpM1E5dm9HTjRock0wQ3lCbjl1dWpsWWpsOEdZWGhyaTNjRXpsOG9HNFNOdHlDdDhRYnlORDhMa2tfMjNF?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:35
c6dd0066ca4fb38e19e6620c76340ab2be05fa25,2025-11-05,任天堂、「スイッチ2」販売を上方修正 今期1900万台 売上高は初の2兆円 利益の果実、ソフト課題 - 日本経済新聞,,,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPZi1JLUdkREhMbGhhT21HS0Rhd2FFM1NjclkzYVJfSzZ0YWFhNjQ1YjhQMHh3YzlsVkl2a3V5MWppY2plZzg2dG5qQlFxczc4STVyZjVXWlRsVEVlWFRONm9IemphOERQX0xBWWRlOEh2YmFYU3ViS1Q1U25uZklTUDhJWHdURHhNbTM4dGluVW9lTHNlcDNhSi1WSWFHSkEyZlF1d1Z0eVk?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:36
a46fbf2fe1e3a03a26b2934a93f9b3427a26abed,2025-11-05,任天堂、26/3上方修正 営業利益3700億円←3200億円 - ダイヤモンド・オンライン,,,https://news.google.com/rss/articles/CBMiU0FVX3lxTE84UmZXM2hJMWlFM0tuOFEzZXFLaXhydVZSU0dFVmVieGZKSW15ajVTbWo4ZUFLamd6cUtMb0pfLTBieERpZU1XUkdFMTVtQ3lBZHZF?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:38
e333412d90a77350418e141e44c3979089d8998d,2025-11-05,DeNAが旧村上ファンドの標的に、任天堂株の売却が本丸か？【ゲーム企業の決算を読む】 - GameBusiness.jp,,,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9SNFc2VExmUGxnazBGcjMzbGJCeXlHZGI5eDg4R0NDSkt4ZGRsSzdXLU55NTVKT1lUcWlaRkRJNXdFcjBMcjRJS29IXzJOQjNudjVRd1ZvYmZjNEUtV25zYk53amVyQTJz?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:39
e984d0a3ba318bbd0c956c8fb26c7f7ffb3a26bd,2025-11-05,【おはようgamebiz(11/5)】任天堂決算、コナミG決算レポ、マーベラスAM事業と映像音楽が好調、『地獄楽 パラダイスバトル』リリース - gamebiz【ゲームビズ】,,,https://news.google.com/rss/articles/CBMiREFVX3lxTE13cWxEYTRQZjdCN0pUYTBlRkt5TG9UUTQ2VHFvaElwRnFYc2pqYkZRMHZRMHdKSzM5c3pxVE5VZ0VUNnll?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:41
2996e18cf4135673399321fd8048b9d5a3d521c2,2025-11-05,【特報】 寄前【成行注文】買い越しランキング 任天堂、ＴＯＡ、ホリイフード [08:36] - かぶたん,,,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9IZXFELU5QREI0SXRmN0JZTEx5MkFsV1hSYnU5OGw1ZGZ6cmRuRWd1Ym5CODJNdEs0WTkwVzQ0dm16STNVU0tVMkVaSzYwLUw0NlQxeWhITnUwdGcxMTUzNA?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:42
2d2c12c700f6fc7379a1500890f8c20d68900e81,2025-11-05,【材料】 ＜特別気配＞ 任天堂、日経Ｄインバ、ファストリが買い気配 - かぶたん,,,https://news.google.com/rss/articles/CBMiYEFVX3lxTE02cVlROWJZYWhzazFGcjhRWXVCM3podkpFLW5kVDdZU0JmNGVsY0tycUszSDZQcVNvdl9hdENrTHRKS1N5c2pQTjRWVmtlTEZYWDhKbVZuZlhIbktCSmJvTg?oc=5,0.3,0.3,positive,,unknown,,2025-11-10 09:28:45
68c3bfb69137d3668e44eed6a280cc97894888b6,2025-11-05,【株式】任天堂が大幅反発…一気に1万4000円台を回復 Switch 2の販売好調による2Q好決算と通期業績予想の増額で - gamebiz【ゲームビズ】,,,https://news.google.com/rss/articles/CBMiREFVX3lxTE1sRWpuQnctRFFXU1hKbUpDRVlnZ0tfdmE2MmFvcDVsdmVvTmpVaDZLT2dLbG43NlRUcHVIYXMzZVdWLVRv?oc=5,0.0,0.5,neutral,0.8,earnings,"The headline explicitly states that Nintendo's stock price is significantly rebounding due to strong sales of the Switch 2 (rumored name), positive Q2 earnings, and increased full-year earnings guidance. This directly relates to Nintendo's financial performance and future prospects, making it highly likely to move the stock price.",2025-11-10 09:28:47
e11412cea0af10f7e93085c0fd932af5bffce593,2025-11-05,任天堂、26/3上方修正 営業利益3700億円←3200億円---決算チェック(フィスコ) - Yahoo!ファイナンス,,,https://news.google.com/rss/articles/CBMihwFBVV95cUxPYU1UdnpJQlllSzJTaThWZnJRUy12clF4bVFaOHVHZW5raDZvRXFKQUF0SEhGNlF0eTRMZXJ1Ti1zMVl2Um5vaHRCSmhOU24tdS1FMjVSdWNKekVmWWttS2x6bjl4Q216UTRWM1dmTjIxYTM0X2hoQXp5RnltZlVCNW00TGl4STQ?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:49
7f2832d567e548b0f4455b8a863ccb922fb1bf6b,2025-11-05,任天堂が急反発、「スイッチ２」販売計画引き上げ通期業績予想を上方修正(みんかぶ) - Yahoo!ファイナンス,,,https://news.google.com/rss/articles/CBMihwFBVV95cUxNTjBFVFI1dWdTWXhTZ2ZnLUVmV05TWk9FazBLM1BSY3dsRWNQSUVRa3NhZ29CVEZnd3cxQ0Qyb25fZTVYM09qRzl0eHN3NlBrMzA4WkNKam8xWFozQzFOaWw1MlZsMnA4TGhMSHhnYVVqZ01zaXJzYkNPOVVsT2hhX3ItR191dEU?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:51
62772f5465ad7658f1da2d1e950056bde1a41a31,2025-11-05,任天堂株が急伸、業績・配当予想引き上げ スイッチ2が好調 - Reuters,,,https://news.google.com/rss/articles/CBMigAFBVV95cUxPMF9xU3RDaEJSME03R0EybjhJOGVTZk1WQmh6UHRxOWx5bW5Kd3BDQXUwSFpRclZtbTNFaDhhVFQyR3NodjBLeVFBR0p5c203RklCZGNWcFhmMmlXMktwa3RPOGNyaFpCcUJqZUJjbEl4TVFQQ08zOTlMRVNiNTJzQQ?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:53
24a2aaef913913530e188f747bf1da7c2eabe514,2025-11-05,『パルワールド』訴訟にさらなる打撃？米特許庁長官、ポケモンに関連する任天堂の特許の再審査を命じる - IGN Japan,,,https://news.google.com/rss/articles/CBMiUEFVX3lxTE9BQnE3VTRsd0lUWUpyazB1XzRJanVxYkk2eHFmX29GSVRrbjZ4VGRRUWVkRWphd05kRUF6djQtQlRFc0k2cHBRZXNKVzlvblcz?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:54
5e05bbc0b507d630823f82fb941b77c0e343c392,2025-11-05,米特許庁長官、ポケモンに関連する任天堂の特許の再審査を命じる 専門家は『パルワールド』訴訟にさらなる打撃との見方 - Yahoo!ニュース,,,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNWkNIRHlSemZIYkowNGNEeGg2MkxwX2FVN3hUWTJsWmpmQkNKWUVuQjdIa0FQYngtT01HYjZlUTdpQ2pqc1NlSl84UVlSbEVubVJuc2U5UC16U1JlOGNCeDFtY0ZvYmJoaEYyd1huNzVMSWgtb01RcDB5YVlHVjM0VzhaUlpqWnBJ?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:28:56
c2ac0c04de1cc827602aa51e1bd601b7687c3d0a,2025-11-05,任天堂の決算説明資料より…Switch 2専用タイトルは『ゼルダ無双 封印戦記』『カービィのエアライダー』『マリオテニス フィーバー』が今期発売予定に - gamebiz【ゲームビズ】,,,https://news.google.com/rss/articles/CBMiREFVX3lxTE5zaVVNejhBQlJYN19ad3g3LV9kcVd4akVBU1NiMFFUQ3lxQmJfeFNTZ2x2UmNWb0JDZ0d0VlF1LVJvVGNQ?oc=5,0.4,0.6,positive,0.8,hardware,"The text, although presented as a leak from Nintendo's earnings report, mentions Switch 2 exclusive titles. This constitutes potential hardware roadmap/software strategy information. Listing first-party titles like Zelda and Mario is very likely to impact the stock if verifiably true.",2025-11-10 09:28:59
3c51005f2029e71ad15135ae5e04d4dd80e4fc20,2025-11-05,任天堂株式会社、好調な業績とSwitch 2予測引き上げで株価急騰 執筆 - Investing.com 日本,,,https://news.google.com/rss/articles/CBMicEFVX3lxTE5HdkdYbk1mVUNDeThzRjMxaHhhSFlUNnY0eGJJMkR0NnVud2lFbGZNcVJGNDJ6VS1SYmFtUDBiN1N3a2M3LXhBWVk0dDRPczNGTEZDbGp0Q1pJc3d6TlplWjRCMmc5dV9fNEFldGh4VDc?oc=5,0.8,0.7,positive,0.8,earnings,"The text explicitly mentions Nintendo (任天堂株式会社), strong performance (好調な業績), Switch 2 predictions (Switch 2予測), and a surge in stock price (株価急騰). This directly relates to Nintendo's financial performance and future hardware plans, both of which are highly likely to move the stock.",2025-11-10 09:29:02
5383ec6ea6c014ac2d7129deb5fa64ef9e76a7b1,2025-11-05,Nintendo Switch 2は発売4カ月で1036万台売れてソフトは2062万本売れた - GIGAZINE,,,https://news.google.com/rss/articles/CBMibEFVX3lxTE5WdTdxY0ZnRWo5cjZFRENjbHZwV3hXY0s5aFFGT2g2ZmJCNHBJM0pLaHdRSmVpODNfaGdBZFV5d0lIR2Ywb0VVMGxGV05WRy1haVRuYzhzOTJlQmR6UFd5TWpmbjNNTl80WFViVg?oc=5,0.7,0.8,positive,0.8,hardware,"The text explicitly states sales figures for the Nintendo Switch 2, which is Nintendo's hardware. This is a key indicator of the company's performance and would likely move the stock price due to its direct impact on revenue and future outlook. The number of software units sold is also relevant and supports the hardware sales impact.",2025-11-10 09:29:05
052a1ca510ded75f08e5e30c7ae21803120f264d,2025-11-05,任天堂、Switch 2が約4カ月で1036万台を販売したことを受け業績予想を上方修正 - IGN Japan,,,https://news.google.com/rss/articles/CBMibkFVX3lxTE95eHVILU9JREI4ejdhMzNBYkxzNVQ4ZHg0UTBhN3lKVWtNMGh1dHA3U2FPeEppUG1hZ0tEMkdOam4zWGcxUFRSaEd2R0RRLUZET2luMFJ5aEhrTTVLMzFCUG0tdzYzbHZkZGlESjJB?oc=5,0.7,0.7,positive,0.8,hardware,The text directly mentions Nintendo and reports an updated sales figure for the successor to the Switch (Switch 2) and its impact on Nintendo's earnings forecast (upward revision). The sales figure and its effect on Nintendo's guidance are highly material.,2025-11-10 09:29:08
